mixture_ID,primary_speaker,source_1_path,source_1_start,source_1_gain,noise_path,noise_gain
328-129766-0095,328,train-clean-100/328/129766/328-129766-0095.flac,6086,0.6050584899158091,tr_aug/14001.flac,0.21856519487460285
2989-138035-0002,2989,train-clean-100/2989/138035/2989-138035-0002.flac,84293,0.9737825415071943,tr_aug/3579.flac,0.09041267626044805
1926-147979-0008,1926,train-clean-100/1926/147979/1926-147979-0008.flac,88849,0.3933480105352058,tr/2931.flac,0.14275509001891237
7402-59171-0019,7402,train-clean-100/7402/59171/7402-59171-0019.flac,5493,0.7483339264101387,tr/394.flac,0.14619784122556226
4830-25898-0018,4830,train-clean-100/4830/25898/4830-25898-0018.flac,32824,0.6732917882048653,tr_aug/12099.flac,0.28505712865684024
4014-186179-0022,4014,train-clean-100/4014/186179/4014-186179-0022.flac,77718,0.9134009392129082,tr/2140.flac,0.146402149578836
8238-283452-0016,8238,train-clean-100/8238/283452/8238-283452-0016.flac,19415,0.413438084644708,tr_aug/7966.flac,0.19519646591426923
7505-258958-0003,7505,train-clean-100/7505/258958/7505-258958-0003.flac,44316,0.8483902825955749,tr/2343.flac,0.11872006232996817
911-128684-0087,911,train-clean-100/911/128684/911-128684-0087.flac,162678,0.6614705956390454,tr_aug/17653.flac,0.10975677548485337
6081-41997-0036,6081,train-clean-100/6081/41997/6081-41997-0036.flac,65753,0.501762986589102,tr_aug/9399.flac,0.17859806053921945
460-172357-0019,460,train-clean-100/460/172357/460-172357-0019.flac,6086,0.7836403180075381,tr/10231.flac,0.18830969932992175
5808-54425-0012,5808,train-clean-100/5808/54425/5808-54425-0012.flac,84293,0.31143990174718966,tr/942.flac,0.1481212229439055
587-54108-0050,587,train-clean-100/587/54108/587-54108-0050.flac,88849,0.8661948490918322,tr_aug/4366.flac,0.12166880018905257
6064-300880-0000,6064,train-clean-100/6064/300880/6064-300880-0000.flac,5493,0.4419813438205628,tr_aug/2302.flac,0.10832300763482511
8324-286681-0005,8324,train-clean-100/8324/286681/8324-286681-0005.flac,32824,0.9048536286378243,tr_aug/8345.flac,0.27861771090759296
150-126107-0030,150,train-clean-100/150/126107/150-126107-0030.flac,19415,0.8800809982527158,tr/3377.flac,0.20749247090747175
1334-135589-0104,1334,train-clean-100/1334/135589/1334-135589-0104.flac,77108,0.5163873498328403,tr_aug/15373.flac,0.10974226162928695
696-93314-0005,696,train-clean-100/696/93314/696-93314-0005.flac,44316,0.8388601543588947,tr_aug/7455.flac,0.23431228014126987
4481-17498-0021,4481,train-clean-100/4481/17498/4481-17498-0021.flac,31606,0.5822827197609031,tr_aug/4727.flac,0.28282603700129194
730-360-0015,730,train-clean-100/730/360/730-360-0015.flac,65753,0.4310152788939026,tr_aug/5221.flac,0.10808821001758498
1594-135914-0043,1594,train-clean-100/1594/135914/1594-135914-0043.flac,6086,1.2675732413057594,tr_aug/8536.flac,0.19057199292004834
2952-410-0018,2952,train-clean-100/2952/410/2952-410-0018.flac,84293,0.4604721660088753,tr_aug/762.flac,0.21704351950553954
2092-145706-0032,2092,train-clean-100/2092/145706/2092-145706-0032.flac,5493,0.6907699068756904,tr/80.flac,0.1956623044808013
6415-111615-0007,6415,train-clean-100/6415/111615/6415-111615-0007.flac,32824,0.5250747247520784,tr_aug/15568.flac,0.27909445731653265
4830-25898-0033,4830,train-clean-100/4830/25898/4830-25898-0033.flac,77718,0.6027590066757852,tr_aug/16542.flac,0.12622137451197776
5867-48852-0057,5867,train-clean-100/5867/48852/5867-48852-0057.flac,56450,1.041714423321441,tr_aug/9633.flac,0.18985231306829178
5390-24512-0030,5390,train-clean-100/5390/24512/5390-24512-0030.flac,19415,0.6928933263544014,tr_aug/8873.flac,0.11828909052529075
5322-7679-0037,5322,train-clean-100/5322/7679/5322-7679-0037.flac,44316,0.6934080195232164,tr_aug/15156.flac,0.15663524017134528
7278-246956-0009,7278,train-clean-100/7278/246956/7278-246956-0009.flac,31606,0.6175454891411557,tr/8275.flac,0.12361261981411097
374-180299-0043,374,train-clean-100/374/180299/374-180299-0043.flac,137158,0.7913972134302898,tr_aug/15655.flac,0.18153199535120407
3235-28452-0016,3235,train-clean-100/3235/28452/3235-28452-0016.flac,5493,0.5001340473117413,tr_aug/16018.flac,0.12897267945651797
254-27760-0028,254,train-clean-100/254/27760/254-27760-0028.flac,32824,0.3471809918483301,tr/6369.flac,0.13477297155097415
6078-54007-0014,6078,train-clean-100/6078/54007/6078-54007-0014.flac,19415,0.9085915196096666,tr_aug/4240.flac,0.1398405573218149
730-359-0021,730,train-clean-100/730/359/730-359-0021.flac,77108,0.3558700391727601,tr_aug/16247.flac,0.12590840518983026
1034-121119-0063,1034,train-clean-100/1034/121119/1034-121119-0063.flac,66557,0.688155002660606,tr/2050.flac,0.17172499040186476
1235-135883-0030,1235,train-clean-100/1235/135883/1235-135883-0030.flac,127192,0.96661095299435,tr_aug/21392.flac,0.11850301886694332
4051-11218-0017,4051,train-clean-100/4051/11218/4051-11218-0017.flac,10501,0.6338480080438971,tr_aug/13770.flac,0.1660053864000606
1116-137572-0045,1116,train-clean-100/1116/137572/1116-137572-0045.flac,44316,1.05639292224989,tr_aug/1918.flac,0.13425386007789705
1624-168623-0011,1624,train-clean-100/1624/168623/1624-168623-0011.flac,162678,0.4686843185005361,tr_aug/11388.flac,0.08632288148432345
1040-133433-0032,1040,train-clean-100/1040/133433/1040-133433-0032.flac,65753,1.8301565626617828,tr_aug/11208.flac,0.29428801025063156
1867-154075-0020,1867,train-clean-100/1867/154075/1867-154075-0020.flac,6086,0.8130520549068027,tr_aug/18480.flac,0.15052784887778314
8051-295385-0006,8051,train-clean-100/8051/295385/8051-295385-0006.flac,18757,0.4782713402009653,tr/5789.flac,0.11986612494685955
5867-48852-0040,5867,train-clean-100/5867/48852/5867-48852-0040.flac,5493,0.5425669656250175,tr_aug/18921.flac,0.12583048575243233
27-123349-0033,27,train-clean-100/27/123349/27-123349-0033.flac,32824,0.8352272495183355,tr/7132.flac,0.2015112339637608
6019-3185-0096,6019,train-clean-100/6019/3185/6019-3185-0096.flac,77718,0.34137934666911013,tr/9504.flac,0.09378962975053064
6081-41997-0001,6081,train-clean-100/6081/41997/6081-41997-0001.flac,121986,0.38756137824878634,tr/3740.flac,0.09707902342694993
3440-171009-0055,3440,train-clean-100/3440/171009/3440-171009-0055.flac,19415,0.7175652454485969,tr_aug/3114.flac,0.1147591244877025
3112-9554-0009,3112,train-clean-100/3112/9554/3112-9554-0009.flac,44316,0.5372915246990015,tr_aug/8905.flac,0.17526237636696743
250-142286-0005,250,train-clean-100/250/142286/250-142286-0005.flac,31606,0.4433938301283051,tr/1319.flac,0.1615867465031962
2289-152257-0023,2289,train-clean-100/2289/152257/2289-152257-0023.flac,65753,0.7113177770319421,tr_aug/3442.flac,0.18576134729445348
3807-4923-0037,3807,train-clean-100/3807/4923/3807-4923-0037.flac,137158,0.3466567083450913,tr_aug/10429.flac,0.11910979421187874
19-227-0058,19,train-clean-100/19/227/19-227-0058.flac,5493,0.644351185672511,tr_aug/2274.flac,0.14696158463941242
445-123857-0032,445,train-clean-100/445/123857/445-123857-0032.flac,32824,0.7312123828632933,tr_aug/2175.flac,0.13638807807865255
332-128985-0050,332,train-clean-100/332/128985/332-128985-0050.flac,109299,0.5891199699769657,tr/5180.flac,0.0949015839180311
3259-158083-0004,3259,train-clean-100/3259/158083/3259-158083-0004.flac,77718,0.8267702392261468,tr_aug/8117.flac,0.1759626568877367
5750-35690-0025,5750,train-clean-100/5750/35690/5750-35690-0025.flac,121986,0.809653350081193,tr_aug/19816.flac,0.16083346254348485
4088-158077-0024,4088,train-clean-100/4088/158077/4088-158077-0024.flac,19415,0.7836976612802552,tr_aug/10239.flac,0.08656962213885414
4680-16042-0014,4680,train-clean-100/4680/16042/4680-16042-0014.flac,44316,0.5086110459709423,tr_aug/7954.flac,0.182931139872239
7367-86737-0084,7367,train-clean-100/7367/86737/7367-86737-0084.flac,31606,0.5870729082536807,tr/10371.flac,0.14464901414168826
2182-181173-0033,2182,train-clean-100/2182/181173/2182-181173-0033.flac,217,0.3782929758133893,tr_aug/11591.flac,0.11893465390099754
3857-182315-0042,3857,train-clean-100/3857/182315/3857-182315-0042.flac,137158,0.7437396771366104,tr_aug/17168.flac,0.08819609910888661
1963-147036-0007,1963,train-clean-100/1963/147036/1963-147036-0007.flac,5493,0.8776498370918728,tr_aug/1930.flac,0.22786833313056523
1455-134435-0014,1455,train-clean-100/1455/134435/1455-134435-0014.flac,32824,1.08759845409522,tr_aug/18899.flac,0.27520456852368386
4018-107312-0026,4018,train-clean-100/4018/107312/4018-107312-0026.flac,77718,0.889583762961059,tr/8761.flac,0.2950186736681403
426-122822-0020,426,train-clean-100/426/122822/426-122822-0020.flac,121986,0.7142778061920951,tr_aug/5409.flac,0.1406929048290785
426-122821-0014,426,train-clean-100/426/122821/426-122821-0014.flac,19415,0.8003617662560931,tr_aug/9508.flac,0.19420795114102302
311-124404-0042,311,train-clean-100/311/124404/311-124404-0042.flac,77108,0.9496818774798925,tr_aug/3691.flac,0.12474321604229466
7859-102519-0003,7859,train-clean-100/7859/102519/7859-102519-0003.flac,44316,0.41989576450511434,tr/7417.flac,0.21812413537358905
5393-19219-0056,5393,train-clean-100/5393/19219/5393-19219-0056.flac,31606,0.5454156995364925,tr/7830.flac,0.09958343895841046
8797-294123-0079,8797,train-clean-100/8797/294123/8797-294123-0079.flac,65753,0.6158119441016188,tr_aug/19032.flac,0.22934700455914425
2518-154826-0051,2518,train-clean-100/2518/154826/2518-154826-0051.flac,6086,0.6310295426437348,tr_aug/6755.flac,0.11329787938773021
1992-141719-0031,1992,train-clean-100/1992/141719/1992-141719-0031.flac,18757,0.4229139710466875,tr/9302.flac,0.0954606834251632
3440-171009-0009,3440,train-clean-100/3440/171009/3440-171009-0009.flac,88849,0.6119191073011727,tr_aug/15765.flac,0.21847839616906653
3526-176653-0029,3526,train-clean-100/3526/176653/3526-176653-0029.flac,5493,1.3481398845448274,tr_aug/3668.flac,0.08437895814736074
8770-295462-0030,8770,train-clean-100/8770/295462/8770-295462-0030.flac,32824,0.24086648303433847,tr/2878.flac,0.12360980370851216
250-140277-0000,250,train-clean-100/250/140277/250-140277-0000.flac,19415,1.2704204296165829,tr_aug/14647.flac,0.1787330056608709
7148-7763-0030,7148,train-clean-100/7148/7763/7148-7763-0030.flac,11572,0.871454053600854,tr_aug/13295.flac,0.1718691586826997
4340-15220-0003,4340,train-clean-100/4340/15220/4340-15220-0003.flac,44316,0.8169344738411556,tr_aug/20774.flac,0.08921538326185084
7402-90848-0048,7402,train-clean-100/7402/90848/7402-90848-0048.flac,137158,0.6222946043283977,tr_aug/11001.flac,0.1192728427606635
2518-154826-0040,2518,train-clean-100/2518/154826/2518-154826-0040.flac,84293,1.0528768369706445,tr_aug/20540.flac,0.11337563392432819
441-130108-0013,441,train-clean-100/441/130108/441-130108-0013.flac,88849,0.33981579682400653,tr_aug/21739.flac,0.1404225823935524
1502-122619-0091,1502,train-clean-100/1502/122619/1502-122619-0091.flac,136565,0.43865084722739306,tr/3090.flac,0.11143054026135787
289-121652-0018,289,train-clean-100/289/121652/289-121652-0018.flac,32824,0.6657042505455032,tr_aug/21385.flac,0.11761635467801612
8629-261140-0029,8629,train-clean-100/8629/261140/8629-261140-0029.flac,77718,0.3546819996330984,tr_aug/1568.flac,0.1528537116108861
4640-19187-0002,4640,train-clean-100/4640/19187/4640-19187-0002.flac,19415,0.7500236005355322,tr_aug/7487.flac,0.20926962808154284
26-495-0056,26,train-clean-100/26/495/26-495-0056.flac,77108,0.7950510997255307,tr_aug/4182.flac,0.20230911612322452
6064-56165-0025,6064,train-clean-100/6064/56165/6064-56165-0025.flac,66557,0.5136616245128918,tr_aug/5028.flac,0.1628936531636593
3983-5371-0037,3983,train-clean-100/3983/5371/3983-5371-0037.flac,44316,0.5006774641025933,tr_aug/12935.flac,0.13050909352455095
1235-135884-0037,1235,train-clean-100/1235/135884/1235-135884-0037.flac,31606,0.43604934234263765,tr_aug/8496.flac,0.1804869335125827
150-126107-0012,150,train-clean-100/150/126107/150-126107-0012.flac,65753,0.7633479897927006,tr_aug/3321.flac,0.1511978655229211
5322-7680-0022,5322,train-clean-100/5322/7680/5322-7680-0022.flac,6086,0.5430885553519696,tr/9695.flac,0.11863665972205968
3830-12535-0018,3830,train-clean-100/3830/12535/3830-12535-0018.flac,215365,0.9296685989365602,tr_aug/6249.flac,0.2126356086365702
5778-12761-0011,5778,train-clean-100/5778/12761/5778-12761-0011.flac,5493,0.40859630572958433,tr/9348.flac,0.1292130804730524
2289-152253-0014,2289,train-clean-100/2289/152253/2289-152253-0014.flac,32824,0.8136910249303985,tr_aug/12475.flac,0.23316392314799664
1455-134435-0060,1455,train-clean-100/1455/134435/1455-134435-0060.flac,109299,0.9134805813287526,tr_aug/15480.flac,0.2274769846913766
1088-129236-0009,1088,train-clean-100/1088/129236/1088-129236-0009.flac,77718,0.4605118327933181,tr/460.flac,0.1846973750709513
4853-27670-0018,4853,train-clean-100/4853/27670/4853-27670-0018.flac,121986,0.9623267130430032,tr_aug/543.flac,0.1288406118643338
226-131533-0014,226,train-clean-100/226/131533/226-131533-0014.flac,44316,0.8823143803847826,tr/6011.flac,0.11937022209720483
4137-11702-0002,4137,train-clean-100/4137/11702/4137-11702-0002.flac,31606,0.5219664751083339,tr_aug/10230.flac,0.1445713194192916
6880-216547-0110,6880,train-clean-100/6880/216547/6880-216547-0110.flac,65753,0.6303436223352546,tr/2767.flac,0.21781319514052483
8747-293952-0061,8747,train-clean-100/8747/293952/8747-293952-0061.flac,6086,1.3395843687869757,tr/10072.flac,0.2212039245113627
5393-19218-0017,5393,train-clean-100/5393/19218/5393-19218-0017.flac,88849,0.6426408280864526,tr_aug/21300.flac,0.11885060321705487
1502-122619-0031,1502,train-clean-100/1502/122619/1502-122619-0031.flac,5493,0.7398468249450912,tr/3058.flac,0.19830393815860012
412-126975-0082,412,train-clean-100/412/126975/412-126975-0082.flac,32824,0.5790656929410667,tr/1313.flac,0.17105923500453402
6081-42010-0007,6081,train-clean-100/6081/42010/6081-42010-0007.flac,19415,0.693850283835816,tr_aug/10655.flac,0.250136644168003
6925-80680-0039,6925,train-clean-100/6925/80680/6925-80680-0039.flac,77108,0.4353931575859314,tr_aug/6171.flac,0.107542090113353
4195-17507-0038,4195,train-clean-100/4195/17507/4195-17507-0038.flac,66557,0.5442079936043703,tr/3176.flac,0.21077007025160724
2817-142371-0054,2817,train-clean-100/2817/142371/2817-142371-0054.flac,44316,0.4619769467962332,tr_aug/2882.flac,0.14121602419782084
7264-92316-0024,7264,train-clean-100/7264/92316/7264-92316-0024.flac,88849,0.5450809589998264,tr_aug/18749.flac,0.26900830931658853
4788-91208-0000,4788,train-clean-100/4788/91208/4788-91208-0000.flac,5493,0.6807731992157131,tr_aug/5764.flac,0.15689289612833052
6529-62556-0049,6529,train-clean-100/6529/62556/6529-62556-0049.flac,32824,0.9428896885063691,tr_aug/17363.flac,0.21992708767617797
8095-274345-0021,8095,train-clean-100/8095/274345/8095-274345-0021.flac,77718,0.8503236801456575,tr_aug/16795.flac,0.1520746502517712
289-121652-0006,289,train-clean-100/289/121652/289-121652-0006.flac,19415,0.7211126103726281,tr_aug/295.flac,0.22531008799187327
3830-12531-0015,3830,train-clean-100/3830/12531/3830-12531-0015.flac,66557,0.3258591414669623,tr_aug/9256.flac,0.17153135017870783
5322-7679-0017,5322,train-clean-100/5322/7679/5322-7679-0017.flac,10501,0.5085057057296215,tr_aug/19741.flac,0.1617550548150192
6437-66173-0030,6437,train-clean-100/6437/66173/6437-66173-0030.flac,15402,0.5988204263306303,tr_aug/3951.flac,0.1597913056589343
5456-58161-0021,5456,train-clean-100/5456/58161/5456-58161-0021.flac,30111,0.34715879036322944,tr_aug/4038.flac,0.12731179621091712
8051-119902-0016,8051,train-clean-100/8051/119902/8051-119902-0016.flac,44316,0.600309665142542,tr_aug/1343.flac,0.11426232693853612
6385-34669-0025,6385,train-clean-100/6385/34669/6385-34669-0025.flac,31606,0.6423939474012973,tr_aug/13794.flac,0.14794147077468017
7511-102420-0028,7511,train-clean-100/7511/102420/7511-102420-0028.flac,65753,0.6663861886307311,tr/2876.flac,0.1478115908370752
5393-19218-0006,5393,train-clean-100/5393/19218/5393-19218-0006.flac,137158,0.417111071077567,tr_aug/13190.flac,0.13199859880208573
3879-174923-0038,3879,train-clean-100/3879/174923/3879-174923-0038.flac,5493,0.553695324242338,tr_aug/2514.flac,0.12281875238015094
150-132655-0025,150,train-clean-100/150/132655/150-132655-0025.flac,32824,0.5447958125723836,tr_aug/8272.flac,0.15107850739601894
211-122425-0067,211,train-clean-100/211/122425/211-122425-0067.flac,43763,0.49635439680677973,tr_aug/3823.flac,0.1973564019147944
2836-5355-0041,2836,train-clean-100/2836/5355/2836-5355-0041.flac,19415,0.40965363032125485,tr_aug/14419.flac,0.13740979096574632
7178-34644-0023,7178,train-clean-100/7178/34644/7178-34644-0023.flac,77108,0.7332448345488297,tr_aug/3093.flac,0.18608385262360697
198-129977-0000,198,train-clean-100/198/129977/198-129977-0000.flac,127192,0.39685365203844986,tr/8323.flac,0.10430281548520184
8063-274116-0031,8063,train-clean-100/8063/274116/8063-274116-0031.flac,44316,0.33237409345002766,tr/7548.flac,0.15562255553862842
5514-19192-0030,5514,train-clean-100/5514/19192/5514-19192-0030.flac,31606,0.6820110674661689,tr/6153.flac,0.13166399346253585
163-122947-0060,163,train-clean-100/163/122947/163-122947-0060.flac,65753,2.192266930170574,tr/2385.flac,0.2633572210640663
8468-286673-0010,8468,train-clean-100/8468/286673/8468-286673-0010.flac,6086,0.5568856627559,tr_aug/8675.flac,0.14946438312926383
6848-252322-0020,6848,train-clean-100/6848/252322/6848-252322-0020.flac,5493,0.6009009475992453,tr_aug/16908.flac,0.1308223753452034
6272-70171-0022,6272,train-clean-100/6272/70171/6272-70171-0022.flac,32824,0.5250486710406472,tr/8996.flac,0.18986476909242883
3440-171009-0070,3440,train-clean-100/3440/171009/3440-171009-0070.flac,109299,0.994677611271614,tr_aug/3874.flac,0.1581788205097922
322-124147-0057,322,train-clean-100/322/124147/322-124147-0057.flac,77718,1.2111663822478713,tr_aug/270.flac,0.09430791398743436
7113-86041-0034,7113,train-clean-100/7113/86041/7113-86041-0034.flac,19415,0.6711429983386207,tr/2099.flac,0.12496077379092038
4481-17499-0031,4481,train-clean-100/4481/17499/4481-17499-0031.flac,77108,0.5787755231843952,tr_aug/1578.flac,0.12030946433794104
7113-86041-0106,7113,train-clean-100/7113/86041/7113-86041-0106.flac,44316,0.3797528738079978,tr_aug/15735.flac,0.15182614278974474
6415-100596-0031,6415,train-clean-100/6415/100596/6415-100596-0031.flac,31606,0.5483325091458534,tr_aug/11238.flac,0.14108955864029596
8580-287364-0026,8580,train-clean-100/8580/287364/8580-287364-0026.flac,65753,0.8539691549393162,tr/3930.flac,0.2327173211653672
587-54108-0027,587,train-clean-100/587/54108/587-54108-0027.flac,6086,0.9768700498577949,tr_aug/9741.flac,0.21982918482064234
250-142276-0017,250,train-clean-100/250/142276/250-142276-0017.flac,5493,1.1869570035829002,tr/3846.flac,0.16217874003410357
